"","Series.ID","Report.Header.01","Series.Grouping.1","Country","City","Unit","Unit.Amount","Weight.KG","Name","Product.Category.01","Product.Category.02","Currency","FX.to.apply","Source","Price.Level","File.Name"
"143","GdanskHorse001","Gdansk Horse 01",NA,"Poland","Gdansk","Grams Ag/piece",NA,NA,"Horse (Gdansk)","Horse",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"144","GdanskMutton001","Gdansk Mutton 01","1","Poland","Gdansk","Grams Ag/piece",1,50,"Mutton (Gdansk) Series 1","Mutton",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"145","GdanskMutton002","Gdansk Mutton 02","1","Poland","Gdansk","Grams Ag/piece",1,50,"Mutton (Gdansk) Series 2","Mutton",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"146","GdanskLard001","Gdansk Lard 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Lard (Gdansk) 01","Lard",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"147","GdanskGrease/Fat001","Gdansk Grease/Fat 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Grease/Fat (Gdansk) 01","Grease/Fat",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"148","GdanskSugar001","Gdansk Sugar 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Sugar (Gdansk) 01","Sugar",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"149","GdanskTallow001","Gdansk Tallow 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Tallow (Gdansk) 01","Tallow (""Loj"")",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"150","GdanskEggs001","Gdansk Eggs 01",NA,"Poland","Gdansk","Grams Ag/piece",15,0.6,"Eggs (Gdansk) 01","Eggs",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"151","GdanskRice001","Gdansk Rice 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Rice (Gdansk) 01","Rice",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"152","GdanskHerring001","Gdansk Herring 01","1","Poland","Gdansk","Grams Ag/piece",1,0.12,"Herring (Gdansk)","Herring",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"153","GdanskFirewood001","Gdansk Firewood 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Firewood (Gdansk) 01","Firewood",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"154","GdanskFirewood002","Gdansk Firewood 02",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Firewood (Gdansk) 02","Firewood",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"155","GdanskFirewood(pine)001","Gdansk Firewood (pine) 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Firewood (pine) (Gdansk) 01","Firewood (pine)",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"156","GdanskFirewood(sazen)001","Gdansk Firewood (sazen) 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Firewood (sazen) (Gdansk) 01","Firewood (sazen)",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"157","GdanskFirewood(oak)001","Gdansk Firewood (oak) 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Firewood (oak) (Gdansk) 01","Firewood (oak)",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"158","GdanskCandles001","Gdansk Candles 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Candles (Gdansk) 01","Candles",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"159","GdanskWax001","Gdansk Wax 01",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Wax (Gdansk) 01","Wax",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"160","GdanskWax002","Gdansk Wax 02",NA,"Poland","Gdansk","Grams Ag/kg",NA,NA,"Wax (Gdansk) 02","Wax",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"161","GdanskWhite Drapery001","Gdansk White Drapery 01",NA,"Poland","Gdansk","Grams Ag/m",NA,NA,"White Drapery (Gdansk) 01","White Drapery",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"162","GdanskGrey Drapery001","Gdansk Grey Drapery 01",NA,"Poland","Gdansk","Grams Ag/m",NA,NA,"Grey Drapery (Gdansk) 01","Grey Drapery",NA,"Grams Ag","none","Allen-Unger",NA,"Gdansk Headers.csv"
"163","NurembergRye001","Nuremberg Rye","1","Germany","Nuremberg","Summer",1,397.278912,"Rye (Nuremberg)","Rye",NA,NA,"Gold.Ag.to.Silver.AG","Bauernfeind",NA,"Nurnberg Herring Headers.csv"
"164","NurembergSalt001","Nuremberg Salt","1","Germany","Nuremberg","Metzen",1,32.241852,"Salt (Nuremberg)","Salt",NA,NA,"Gold.Ag.to.Silver.AG","Bauernfeind",NA,"Nurnberg Herring Headers.csv"
"165","NurembergButter001","Nuremberg Butter",NA,"Germany","Nuremberg","Centner",1,50.9,"Butter (Nuremberg)","Butter",NA,NA,"Gold.Ag.to.Silver.AG","Bauernfeind",NA,"Nurnberg Herring Headers.csv"
"166","NurembergHerring001","Nuremberg Herring","1","Germany","Nuremberg","Tonne",1,700,"Herring (Nuremberg)","Herring",NA,NA,"Gold.Ag.to.Silver.AG","Bauernfeind",NA,"Nurnberg Herring Headers.csv"
"167","FeSpanCod001","I. Compras de los conventos. (VII. 4)","1","Spain","Barcelona","Barrel?",1,10.4,"Bacalao (Barcelona)","Cod","Bacalao",NA,"Spain.Real.to.Grams.AG.V.Cataluna","Feliu",NA,"Spain Feliu Header.csv"
"168","FeSpanCod002","II. Tasa municipal. (VII. 4)",NA,"Spain","Barcelona","",NA,10.4,"Bacalao (Barcelona) 2","Cod","Bacalao",NA,"Spain.Real.to.Grams.AG.V.Cataluna","Feliu",NA,"Spain Feliu Header.csv"
"169","FeSpanCod003","III. Propuesta de unification.  (VII. 4)",NA,"Spain","Barcelona","",NA,10.4,"Bacalao (Barcelona) 3","Cod","Bacalao",NA,"Spain.Real.to.Grams.AG.V.Cataluna","Feliu",NA,"Spain Feliu Header.csv"
"170","FeSpanHerr01","I. Precios de compra.  (Purchase Price) (VII. 15)","1","Spain","Barcelona","",12,1.44,"Herring (Barcelona)","Herring","",NA,"Spain.Real.to.Grams.AG.V.Cataluna","Feliu",NA,"Spain Feliu Header.csv"
"171","FeSpanHerr02","II. Precios de tasa.  (Rate Price) Check what this means (VII. 15)",NA,"Spain","Barcelona","",12,1.44,"","Herring","",NA,"Spain.Real.to.Grams.AG.V.Cataluna","Feliu",NA,"Spain Feliu Header.csv"
"172","FeSpanMeat01","I: Barcelona. Tasa municipal. (IV.1)","1","Spain","Barcelona","",1,1.2,"Mutton (Barcelona)","Mutton","",NA,"Spain.Real.to.Grams.AG.V.Cataluna","Feliu",NA,"Spain Feliu Header.csv"
"173","FeSpanMeat02","II: Cervera. Precios de la carnicería municipal. (IV.1)",NA,"Spain","Barcelona","",NA,1.2,"Mutton (Barcelona) 2","Mutton","",NA,"Spain.Real.to.Grams.AG.V.Cataluna","Feliu",NA,"Spain Feliu Header.csv"
"174","FeSpanMeat03","III: Arenys de Mar. Precios de mercado. (IV.1)",NA,"Spain","Barcelona","",NA,1.2,"Mutton (Barcelona) 3","Mutton","",NA,"Spain.Real.to.Grams.AG.V.Cataluna","Feliu",NA,"Spain Feliu Header.csv"
"175","FeSpanCodComp001","I: Barcelona.","3","Spain","Barcelona","",1,1,"Bacalao (Barcelona) - 5yr","Cod","Bacalao",NA,"none","Feliu",NA,"Spain Feliu Header.csv"
"176","FeSpanCodComp002","II: Andalucía.","3","Spain","Andalucia","",1,1,"Bacalao (Andalucia) - 5yr","Cod","Bacalao",NA,"none","Feliu",NA,"Spain Feliu Header.csv"
"177","FeSpanCodComp003","III: Castilla la Nueva.","3","Spain","Castilla la Nueva","",1,1,"Bacalao (Castilla la Nueva) - 5yr","Cod","Bacalao",NA,"none","Feliu",NA,"Spain Feliu Header.csv"
"178","FeSpanCodComp004","IV: Valencia.","3","Spain","Valencia","",1,1,"Bacalao (Valencia) - 5yr","Cod","Bacalao",NA,"none","Feliu",NA,"Spain Feliu Header.csv"
"179","FeSpanWheat001","(VII. 4)III.2. PROPUESTA DE LA EVOLUCION DE LOS PRECIOS DEL TRIGO EN BARCELONA. I: Propuesta de precios a partir de los datos de E. Giralt, E. Serra y la Mercurial, en sueldos por cuartera.","1","Spain","Barcelona","",1,71.33,"Wheat (Barcelona)","Wheat","Wheat",NA,"Spain.Real.to.Grams.AG.V.Cataluna","Feliu",NA,"Spain Feliu Header.csv"
"180","DutchHerring001.old","The Dutch Price (Interpolated) [old]",NA,"Netherlands","Amsterdam","Barrel?",1,100,"Herring (Amsterdam interpolated) [old]","Herring","","","none","","","Dutch Prices Headers.csv"
"181","DutchHerring002.old","Dutch Herring [old]",NA,"Netherlands","Amsterdam","Barrel?",1,0.7,"Herring (Amsterdam) [old]","Herring","","Grams Ag","none","Allen-Unger","","Dutch Prices Headers.csv"
"182","DutchStockFish001.old","Dutch Stockfish",NA,"Netherlands","Amsterdam","",1,1,"Stockfish (Amsterdam) [old]","Cod","Stockfish","Grams Ag","none","Allen-Unger","","Dutch Prices Headers.csv"
"183","DutchSaltedCod001.old","Dutch Salted Cod",NA,"Netherlands","Amsterdam","",1,1000,"Salted Cod (Amsterdam) [old]","Cod","Salted Cod","Grams Ag","none","Allen-Unger","","Dutch Prices Headers.csv"
"184","DutchMeat001.old","Dutch Meat",NA,"Netherlands","Amsterdam","",1,1,"Meat (Amsterdam) [old]","Meat","","Grams Ag","none","Allen-Unger","","Dutch Prices Headers.csv"
"185","DutchHerring003.old","Dutch Herring (Full) [old]",NA,"Netherlands","Amsterdam","Barrel?",1,0.7,"Herring Full (Amsterdam) [old]","Herring","","Grams Ag","none","Allen-Unger","","Dutch Prices Headers.csv"
"186","DutchWheat001.old","Dutch Wheat",NA,"Netherlands","Amsterdam","",1,1,"Wheat (Amsterdam) [old]","Wheat","","Grams Ag","none","Allen-Unger","","Dutch Prices Headers.csv"
"187","Dutch.Frisian.Wheat.Source.Units.001","Dutch Frisian Wheat",NA,"Netherlands","Amsterdam","",1,2420,"Dutch Frisian Wheat","Frisian Wheat","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"188","Dutch.Wheat.Source.Units.001","Dutch Wheat","1","Netherlands","Amsterdam","",1,90,"Dutch Wheat (Utrecht Non-Wholesale)","Wheat","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","Large Institutions","Dutch Prices Headers.csv"
"189","Dutch.Oats.Source.Units.001","Dutch Oats",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Oats","Oats","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"190","Dutch.Barley.Source.Units.001","Dutch Barley",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Barley","Barley","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"191","Dutch.Wheat.Source.Units.002","Dutch Wheat",NA,"Netherlands","Amsterdam","",1,53,"Dutch Wheat (Leyden)","Wheat","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"192","Dutch.Rye.Source.Units.001","Dutch Rye",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rye","Rye","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"193","Dutch.Rye.Bread.Source.Units.001","Dutch Rye Bread",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rye Bread","Rye Bread","","Stuiver","??","Allen-Unger","","Dutch Prices Headers.csv"
"194","Dutch.Barley.Source.Units.002","Dutch Barley",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Barley","Barley","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"195","Dutch.Oats.Source.Units.002","Dutch Oats",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Oats","Oats","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"196","Dutch.Rye.Source.Units.002","Dutch Rye",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rye","Rye","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"197","Dutch.Cloth.Source.Units.001","Dutch Cloth",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Cloth","Cloth","","Stuiver","??","Allen-Unger","","Dutch Prices Headers.csv"
"198","Dutch.Cloth.Source.Units.002","Dutch Cloth",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Cloth","Cloth","","Stuiver","??","Allen-Unger","","Dutch Prices Headers.csv"
"199","Dutch.Green.Peas.Source.Units.001","Dutch Green Peas",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Green Peas","Green Peas","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"200","Dutch.Salt.Source.Units.001","Dutch Salt",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Salt","Salt","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"201","Dutch.Beer.Source.Units.001","Dutch Beer",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Beer","Beer","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"202","Dutch.Beer.Source.Units.002","Dutch Beer",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Beer","Beer","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"203","Dutch.Wine.Source.Units.001","Dutch Wine",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wine","Wine","","Groten","Dutch.Groten.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"204","Dutch.Wine.Source.Units.002","Dutch Wine",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wine","Wine","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"205","Dutch.Rice.Source.Units.001","Dutch Rice",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rice","Rice","","Groten","Dutch.Groten.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"206","Dutch.Rice.Source.Units.002","Dutch Rice",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rice","Rice","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"207","Dutch.Butter.Source.Units.001","Dutch Butter",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Butter","Butter","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"208","Dutch.Rape-oil.Source.Units.001","Dutch Rape-oil",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rape-oil","Rape-oil","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"209","Dutch.White.Cheese.Source.Units.001","Dutch White Cheese",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch White Cheese","White Cheese","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"210","Dutch.Wax.Source.Units.001","Dutch Wax",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wax","Wax","","Groten","Dutch.Groten.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"211","Dutch.Wax.Candles.Source.Units.001","Dutch Wax Candles",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wax Candles","Wax Candles","","Stuiver","??","Allen-Unger","","Dutch Prices Headers.csv"
"212","Dutch.Meat.Source.Units.001","Dutch Meat","1","Netherlands","Amsterdam","",1,46.9,"Dutch Meat","Meat","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","Large Institutions","Dutch Prices Headers.csv"
"213","Dutch.Wheat.Bread.Source.Units.001","Dutch Wheat Bread",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wheat Bread","Wheat Bread","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"214","Dutch.Coal.Source.Units.001","Dutch Coal",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Coal","Coal","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"215","Dutch.Wood.Source.Units.001","Dutch Wood",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wood","Wood","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"216","Dutch.Herrings.Source.Units.001","Dutch Herrings","1","Netherlands","Amsterdam","",1,150,"Dutch Herrings","Herring","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","Large Institutions","Dutch Prices Headers.csv"
"217","Dutch.Full.Herrings.Source.Units.001","Dutch Full Herrings","1","Netherlands","Amsterdam","",1,2000,"Dutch Herring (Wholesale)","Herring","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","Wholesale","Dutch Prices Headers.csv"
"218","Dutch.Stockfish.Source.Units.001","Dutch Stockfish","1","Netherlands","Amsterdam","",1,49.4,"Dutch Stockfish (Non-Wholesale)","Cod","Stockfish","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","Large Institutions","Dutch Prices Headers.csv"
"219","Dutch.Salted.Cod.Source.Units.001","Dutch Salted Cod","1","Netherlands","Amsterdam","",1,150,"Dutch Salted Cod (Non-Wholesale)","Cod","Salted Cod","Groten","Dutch.Groten.to.Grams.Ag","Allen-Unger","Large Institutions","Dutch Prices Headers.csv"
"220","Dutch.Salted.Cod.Source.Units.002","Dutch Salted Cod","1","Netherlands","Amsterdam","",1,150,"Dutch Salted Cod (Non-Wholesale)","Cod","Salted Cod","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","Large Institutions","Dutch Prices Headers.csv"
"221","Dutch.Stockfish.Source.Units.002","Dutch Stockfish","1","Netherlands","Amsterdam","",1,49.4,"Dutch Stockfish (Wholesale)","Cod","Stockfish","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","Wholesale","Dutch Prices Headers.csv"
"222","Dutch.Eggs.Source.Units.001","Dutch Eggs",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Eggs","Eggs","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"223","Dutch.Soap.Source.Units.001","Dutch Soap",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Soap","Soap","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"224","Dutch.Peat..Source.Units.001","Dutch Peat ",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Peat ","Peat ","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"225","Dutch.Peat..Source.Units.002","Dutch Peat ",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Peat ","Peat ","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"226","Dutch.Peat.Source.Units.001","Dutch Peat",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Peat","Peat","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"227","Dutch.Sugar.Source.Units.001","Dutch Sugar",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Sugar","Sugar","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"228","Dutch.Tallow.Candles.Source.Units.001","Dutch Tallow Candles",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Tallow Candles","Tallow Candles","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"229","Dutch.Baltic.Tallow.Source.Units.001","Dutch Baltic Tallow",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Baltic Tallow","Baltic Tallow","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"230","Dutch.Wheat.Source.Units.003","Dutch Wheat",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wheat","Wheat","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"231","Dutch.Rye.Source.Units.003","Dutch Rye",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rye","Rye","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"232","Dutch..Barley.Source.Units.001","Dutch  Barley",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch  Barley"," Barley","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"233","Dutch..Barley.Source.Units.002","Dutch  Barley",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch  Barley"," Barley","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"234","Dutch.Oats.Source.Units.003","Dutch Oats",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Oats","Oats","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"235","Dutch.Rye.Source.Units.004","Dutch Rye",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rye","Rye","","Guilders","Dutch.Guilder.to.Grams.Ag","Allen-Unger","","Dutch Prices Headers.csv"
"236","Dutch.Frisian.Wheat.Silver.Grams.001","Dutch Frisian Wheat",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Frisian Wheat","Frisian Wheat","","Grams Ag","","","","Dutch Prices Headers.csv"
"237","Dutch.Wheat.Silver.Grams.001","Dutch Wheat",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wheat","Wheat","","Grams Ag","","","","Dutch Prices Headers.csv"
"238","Dutch.Oats.Silver.Grams.001","Dutch Oats",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Oats","Oats","","Grams Ag","","","","Dutch Prices Headers.csv"
"239","Dutch.Barley.Silver.Grams.001","Dutch Barley",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Barley","Barley","","Grams Ag","","","","Dutch Prices Headers.csv"
"240","Dutch.Rye.Silver.Grams.001","Dutch Rye",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rye","Rye","","Grams Ag","","","","Dutch Prices Headers.csv"
"241","Dutch.Rye.Silver.Grams.002","Dutch Rye",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rye","Rye","","Grams Ag","","","","Dutch Prices Headers.csv"
"242","Dutch.Rye.Bread.Silver.Grams.001","Dutch Rye Bread",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rye Bread","Rye Bread","","Grams Ag","","","","Dutch Prices Headers.csv"
"243","Dutch.Cloth.Silver.Grams.001","Dutch Cloth",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Cloth","Cloth","","Grams Ag","","","","Dutch Prices Headers.csv"
"244","Dutch.Cloth.Silver.Grams.002","Dutch Cloth",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Cloth","Cloth","","Grams Ag","","","","Dutch Prices Headers.csv"
"245","Dutch.Green.Peas.Silver.Grams.001","Dutch Green Peas",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Green Peas","Green Peas","","Grams Ag","","","","Dutch Prices Headers.csv"
"246","Dutch.Salt.Silver.Grams.001","Dutch Salt",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Salt","Salt","","Grams Ag","","","","Dutch Prices Headers.csv"
"247","Dutch.Beer.Silver.Grams.001","Dutch Beer",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Beer","Beer","","Grams Ag","","","","Dutch Prices Headers.csv"
"248","Dutch.Wine.Silver.Grams.001","Dutch Wine",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wine","Wine","","Grams Ag","","","","Dutch Prices Headers.csv"
"249","Dutch.Rice.Silver.Grams.001","Dutch Rice",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rice","Rice","","Grams Ag","","","","Dutch Prices Headers.csv"
"250","Dutch.Butter.Silver.Grams.001","Dutch Butter",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Butter","Butter","","Grams Ag","","","","Dutch Prices Headers.csv"
"251","Dutch.Rape-oil.Silver.Grams.001","Dutch Rape-oil",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Rape-oil","Rape-oil","","Grams Ag","","","","Dutch Prices Headers.csv"
"252","Dutch.White.Cheese.Silver.Grams.001","Dutch White Cheese",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch White Cheese","White Cheese","","Grams Ag","","","","Dutch Prices Headers.csv"
"253","Dutch.Wax.Silver.Grams.001","Dutch Wax",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wax","Wax","","Grams Ag","","","","Dutch Prices Headers.csv"
"254","Dutch.Wax.Candles.Silver.Grams.001","Dutch Wax Candles",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wax Candles","Wax Candles","","Grams Ag","","","","Dutch Prices Headers.csv"
"255","Dutch.Meat.Silver.Grams.001","Dutch Meat",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Meat","Meat","","Grams Ag","","","","Dutch Prices Headers.csv"
"256","Dutch.Wheat.Bread.Silver.Grams.001","Dutch Wheat Bread",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wheat Bread","Wheat Bread","","Grams Ag","","","","Dutch Prices Headers.csv"
"257","Dutch.Coal.Silver.Grams.001","Dutch Coal",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Coal","Coal","","Grams Ag","","","","Dutch Prices Headers.csv"
"258","Dutch.Wood.Silver.Grams.001","Dutch Wood",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Wood","Wood","","Grams Ag","","","","Dutch Prices Headers.csv"
"259","Dutch.Herrings.Silver.Grams.001","Dutch Herrings",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Herrings","Herrings","","Grams Ag","","","","Dutch Prices Headers.csv"
"260","Dutch.Full.Herrings.Silver.Grams.001","Dutch Full Herrings",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Full Herrings","Full Herrings","","Grams Ag","","","","Dutch Prices Headers.csv"
"261","Dutch.Stockfish.Silver.Grams.001","Dutch Stockfish",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Stockfish","Cod","Stockfish","Grams Ag","","","","Dutch Prices Headers.csv"
"262","Dutch.Stockfish.Silver.Grams.002","Dutch Stockfish",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Stockfish","Cod","Stockfish","Grams Ag","","","","Dutch Prices Headers.csv"
"263","Dutch.Eggs.Silver.Grams.001","Dutch Eggs",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Eggs","Eggs","","Grams Ag","","","","Dutch Prices Headers.csv"
"264","Dutch.Soap.Silver.Grams.001","Dutch Soap",NA,"Netherlands","Amsterdam","",NA,NA,"Dutch Soap","Soap","","Grams Ag","","","","Dutch Prices Headers.csv"
